,theproduct,theCommenturl,who,star,thetime,location,SKU,comment,helpful,sku
5810,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Patrick,2.0,2023-04-21 00:00:00,美國,,"Before getting to my complaint, let me acknowledge that the image quality on this monitor is fantastic. Brilliantly sharp 4K resolution, great color, and plenty bright for the type of office/productivity things I do on a daily basis.

Unfortunately, the KVM functionality was problematic. This was one of the big selling points for purchasing a monitor like this. I connected two computers, one of which was a laptop using the single USB-C with 90W of power delivery. I installed the drivers from Dell's website, along with they Dell Display Manager 2.x software. It worked OK for about five minutes. But then it started registering ""USB devide not recognized"" errors when switching between computers. My USB devies (one of which was a keyboard) continued to work OK, but the Windows device manager showed an error saying ""Unknown USB Device (Invalid Device Descriptor)"". When I disconnected the two USB devices, the error would remain visible in the device manager until I removed the USB connection between the computer and screen itself.

I called Dell support and they suggested I needed to install the proper device drivers. I confirmed that I had already done that, and the problem persisted after rebooting, and even after removing the Dell Display Manager software.

For a while, everything was basically operational. The USB warnings were annoying, but they didn't keep me from working. That run came to an end and my keyboard would not function through the monitor's KVM setup. At first the laptop continued working (with the single USB-C connection). At some point, the keyboard would no longer work with it either. The issue would come and go, seemingly at random as to which device (or both) was most problematic.

Ended up returning the monitor and will try something else.",3,
5811,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,ADRIANO M MARQUEZE,5.0,2023-03-13 00:00:00,美國,,"The size is incredible allowing work with 4 apps at each corner of the screen. But the most special feature is the nice ability to work with a laptop (for work) and my personal PC. I can connect the mouse, keyboard, microphone, and camera to the monitor and easily switch between work and personal carrying all the devices to the selected computer. It is amazing and extremely useful. Build quality is great. Another good feature is that my laptop keeps charging once connected to the USB power. The only thing that I would improve is the stability of the monitor in the stand: once you access the back-panel buttons it shakes a bit. Other than that it is perfect for me.",2,
5812,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Calvin W Lee,5.0,2023-02-21 00:00:00,美國,,"While it is early days, this monitor does the job. My previous monitor was a Samsung 275T which was an outstanding performer for 15 years of mainly graphics and general office work. This panel only takes up slightly more desk space for a significantly larger screen. Time will tell but so far I am happy with the performance and appearance. Calibration is done at the factory and the results enclosed with the monitor. Colors are well saturated, contract is excellent, brightness at default (75%) settings is more than adequate. I've not tried the hub I/O or the internal speakers which are low priority for me. If this monitor lasts half as long as my previous one, it will represent good value.",1,
5813,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kern Lewis,5.0,2023-06-19 00:00:00,美國,,I was tired of text appearing fuzzy when I moved a window from the iMac Retina display to the monitor on the right. This solved that problem and kept the overall dimensions of the iMac and the Dell monitor similar. Very happy with the purchase.,2,
5814,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Eric,2.0,2023-09-30 00:00:00,美國,,"1st monitor arrived and had a dead pixel. 2nd monitor arrived and has some sort of liquid/grease substance smeared all over the panel. Both have usb-c ports that are loose and allow the cable to wiggle around. Both have minor backlight bleed in bottom left of display. Noticeable ips glow on fully black screens. Otherwise it’s great, wish it was perfect.",0,
5815,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,bcl,3.0,2023-03-20 00:00:00,美國,,"As the title says, I ordered and paid for a new one but received one that had been opened and taped shut again. It was noticeable because Dell taped the box closed with one piece of tape in the center. The box I received had that piece of tape in the center cut and two other pieces, each about 1/3rd the length from each end, as shown in the pic. Perhaps this was just an accident but I'm rather disappointed in Amazon. It seems safer to order directly from the manufacture instead.",2,
5816,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,BrianD,5.0,2023-03-27 00:00:00,美國,,"I also purchased the 27"" version because it was much less money, however, was to much resolution for such a small size. This 31"" has the same resolution but is better suited for this size and a 40-hour work week of coding and CAD. I don't game so can't comment on that aspect of use.",0,
5817,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Jeff,5.0,2023-03-03 00:00:00,美國,,Everything is going good so far. I bought 2 of these to use on my 2021 M1 MBP. I was hoping to use the link from one screen to the other but that only mirrors the display due to Apple restrictions. Hooking up each monitor to my MBP on opposite sides of the laptop does support dual 4k displays over USB-C.,0,
5818,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Stan,4.0,2022-08-28 00:00:00,美國,,"Good screen, but I also needed multiple inputs as advertised :P
So it turns out you can’t use both the HDMI and Display Port inputs, it must be the USB-c first and then one of the others.
So I had to find, buy, and wait for a bidirectional DP to USB-c adapter.
Also, an intermittent and clunky input detection contributes to my persistent cable wrestlings.",6,
5819,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Nitescu,5.0,2022-08-29 00:00:00,美國,,"Haven't tried playing around the settings though but the default setup is already great for me and comes factory calibrated. I am looking for something which I can use for everyday coding and casual gaming. I first tried a widescreen s3422dwg VA monitor and my eyes suffered within just a day. Text crispness is something of utmost importance for me. So I decided to return the widescreen and get this one instead. This Dell monitor is a bit more expensive though but now both me and my eyes can't be happier enough although my wallet, on the other hand, gently weeps. But hey, this is worth every penny.",3,
5820,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Beantown,1.0,2023-03-20 00:00:00,美國,,"This monitor is a total fail due to the DPBS (Dell Power Button Sync) ""feature"" that can't be disabled. I was very excited when I found this monitor that would allow me to remove from clutter and cables from my desk. The goal was to eliminate a docking station and KVM switch...both of which are built into this monitor. My plan was to plug my personal desktop into the Display port and my work laptop into the USB-C port with the 90w of power. On paper this monitor can do that...but in execution there is a major flaw. This monitor also has a feature called DPBS (Dell Power Button Sync) which links the monitor's power button to the Dell power button on my work laptop. With both machines plugged in I can't turn just the monitor off or else it will turn my work laptop off. I have to unplug my laptop and then I need another power source. There is not way to disable this absolutely stupid feature which is counter productive to the built in docking station and KVM. If you plan to actually use this feature look elsewhere. If you don't need this feature then look elsewhere. You can find better monitors for less. If Dell would give us the option to remove this feature it would be a totally different review.",4,
5821,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Greg,5.0,2022-12-28 00:00:00,美國,,It’s a great monitor for office use. I mainly use mine for reading and writing code and the picture quality and color is great. It’s a great alternative to the over priced Apple studio monitor.,1,
5822,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Sara,5.0,2023-01-01 00:00:00,美國,,Quick and easy to set up. I’m using it for work. I can use it the same way I would use two screens and have wide spreadsheets to work on with ease.,1,
5823,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,E. Carrillo,2.0,2023-03-13 00:00:00,美國,,"Make sure your order is being fulfilled and shipped by Amazon.
Fantastic monitors (Ordered 2), they feature everything I was expecting. However, Big Box LLC sent me used monitors. Messages to the seller go unanswered, so I'll be returning them since I can't accept receiving used products when it was labeled as new, and especially at this price point, it's unacceptable.",5,
5824,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Tim Miller,5.0,2023-01-10 00:00:00,美國,,"My monitor had some minor faults, but the return experience with this seller was absolutely seamless.",0,
5825,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DAVID D JONES,5.0,2023-02-14 00:00:00,美國,,brilliant picture - just like the reviews said,0,
5826,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Other,5.0,2022-12-29 00:00:00,美國,,Amazing picture and video quality,0,
5827,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Jim,2.0,2023-02-24 00:00:00,美國,,"Good picture, but not substantially better than the 32"" IPS LG that is half the price. Started to flicker after only 3.5 months of use. Dell support was TERRIBLE. I very much regret this purchase.",2,
5828,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Gabriel Figueroa,1.0,2023-09-22 00:00:00,美國,,La columna del monitor no corresponde al modelo y no ajusta.,0,
5829,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,RZ,1.0,2022-12-29 00:00:00,美國,,"There's a difference between IPS Glow and Light bleeds. Bezels can change how light bleeds from the edges and mine was pretty bad. I was disappointed to see this but it seems pretty common with Ultrasharp series as they use thinner bezels. I also have 3 x U2723QE that I purchased from Dell directly and I had to go through 2 replacements to receive ones that have minimal bleeds. I bought this 32 inch from Amazon because it is cheaper than buying it from Dell directly but Amazon won't let me do a replacements. I have to return this for full refund, so I am considering a different brand instead going back to this model.",15,
5830,"Dell UltraSharp U3223QE 31 吋 4K UHD WLED LCD 螢幕 - 16:9 - 黑色,銀色",https://www.amazon.com/-/zh_TW/Dell-UltraSharp-U3223QE-UHD-WLED/product-reviews/B09TVZHV4W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Guaga,3.0,2022-05-24 00:00:00,美國,,"Pros:

Price is competitive for a 32inch IPS panel with a hub built in, ethernet is a much added welcome, Factory calibration is good. And thats is where the good stops which is really what a good monitor is supposed to do. Have a good image which this one does have. (Try to find it on sale under $900)

Cons:

* Slow hub (let me explain) When you use USB C (DP Alt) you have to choose between either higher resolution + Low Data Transfers [USB 2.0] or Choose Lower Resolution + High Data Speeds [3.0]

* IPS panel coating on this monitor is does not match the price asking. I wish DELL had given us an option to have this as glossy.

* Smart HDR and IPS Black are TERRIBLE: When enabled it makes me question if this is indeed an IPS panel or a VA one.

So THIS MONITOR IS NOT FOR YOU:

* if your work requires the absolute best resolution and high data speeds. Highest supported resolution is 4K at 60HZ which is plenty but this cannot be combined which high speed data transfers of usb 3.0 nor 3.1 gen 2 which this monitor advertises.

* If you require HDR (It is there but IT IS NOT)

* If you want a monitor to make you more productive. The cons will have you looking for more things to add instead of actually getting to work.

This MONITOR IS FOR YOU:

* if you can afford it without saving too much, if you have been saving for awhile to buy a monitor please pass on this one. If buying this monitor using credit card to pay in installments, I would also recommend you pass this one.

* The monitor is also for you if you only need high resolution and not fast data transfers all at once. Just one or the other (it is a trade)

* The Monitor is also for you if you need high data transfer hub but dont care much using a resolution lower than 4k 60HZ (4k @30HZ, 2.5K @30HZ, 2K @60HZ, or 1080P @60HZ) all testings done with a 2017 maxed out MacBook Pro with Thunderbolt (USB C) to DP Alt mode.

* This monitor is also for you, if you live in reality that most people don't actually need fast speeds past USB 2.0 anyways (up to 480Mbps). Yes if you have 1Gig Internet you will see a drop when you select high resolution as speeds will be reduced which will affect your internet speeds. Yes if you are transferring large 4k files you will have to wait for forever. But if you are a casual user, transferring small documents, and occasional 2gb or 5gb video files - YOU WILL BE FINE.

I wish DELL did not rush this monitor, I wish they would have taken feedback from all past Q series both QS, QE, Q and listened to the users pain points and address those here.

SHOULD YOU BUY?

* If you can wait for next year's release, by all means wait. Save that money by the time next year comes you will have earned interests on it and you will get a much better monitor.

* If you cant wait, see how much you have made this past month and if you can afford to buy this monitor without affect next month's bills and spending, then go for it. It is a good monitor just Not GREAT and no off in terms of Price to performance. Even at 32inch note that most likely you will end up scaling both in MacOS and Windows. Which begs the question if you really even need a 32inch.

* If you CAN'T wait but DON'T have hundreds of dollars to buy this monitor then please consider Dell's own Dell S2722QC 27-inch 4K USB-C which is available on Amazon at $380. For the money, this is a much better monitor, has USB C and can charge a 15inch MacBook Pro. The display panel also looks incredible and yes comparable to the QE. To the naked eye, one may even argue that they are same panels. Also at 27inch it looks very sharp.

These are honest and humble opinions from someone who has been waiting for so long for the perfect monitor at a reasonable price. While I have decided to keep this monitor (THIS IS NOT THE PERFECT Monitor) For now it does the job, but eventually 3 years to five I will be changing this one I suspect. And I wish DELL had a program where they can buy back these if they end up fixing all the issues mentioned above by next year.

I hope this review has been helpful in giving you insights about this monitor and your purchase decision. Thank you for reading and I wish you well!

I originally submitted this review on Dell's website but was censored with no communication as to why they wouldn't publish it. Only said it violated community guidelines. I am no expert whether financial nor tech but I wanted to provide some honest reflections from someone who bought this monitor with their own money and not sponsored. If only Dell had chosen to make this monitor's ALT DP Thunderbolt then this would be an A+ monitor instead of a B- (Since thunderbolt can carry both power and high speed data but USB C is limited which is where this monitor falls short.",69,
